Family_ID;Student_ID;Parental_Involvement;Family_Income;Parental_Education_Level
5050;5050;Low;Medium;College
5051;5051;High;Low;College
5052;5052;Low;Medium;High School
5053;5053;High;Medium;College
5054;5054;Medium;Low;High School
5055;5055;Medium;High;High School
5056;5056;Medium;Medium;High School
5057;5057;High;Low;High School
5058;5058;Low;Low;High School
5059;5059;Low;High;College
5060;5060;Medium;Low;High School
5061;5061;Low;Low;Postgraduate
5062;5062;Medium;Medium;High School
5063;5063;High;Low;High School
5064;5064;High;Low;College
5065;5065;High;Medium;High School
5066;5066;High;High;Postgraduate
5067;5067;High;High;High School
5068;5068;High;Medium;College
5069;5069;Low;Medium;College
5070;5070;Medium;Low;High School
5071;5071;High;Medium;Postgraduate
5072;5072;Medium;High;High School
5073;5073;High;High;Postgraduate
5074;5074;Low;Low;High School
5075;5075;High;High;High School
5076;5076;Medium;Low;Postgraduate
5077;5077;Low;Low;High School
5078;5078;Low;Low;High School
5079;5079;Medium;Low;College
5080;5080;High;Low;High School
5081;5081;Medium;Low;High School
5082;5082;High;Medium;High School
5083;5083;Medium;Medium;College
5084;5084;High;Medium;College
5085;5085;Medium;Low;High School
5086;5086;Medium;High;Postgraduate
5087;5087;Low;Low;High School
5088;5088;High;Medium;College
5089;5089;Medium;Medium;College
5090;5090;Low;Low;College
5091;5091;Low;Medium;Postgraduate
5092;5092;Medium;Low;High School
5093;5093;High;Low;Postgraduate
5094;5094;Medium;High;High School
5095;5095;Medium;Medium;High School
5096;5096;High;Low;High School
5097;5097;Medium;Low;Postgraduate
5098;5098;High;High;High School
5099;5099;Medium;Low;College
5100;5100;High;High;College
5101;5101;Low;Low;High School
5102;5102;High;High;High School
5103;5103;Medium;Medium;High School
5104;5104;Low;Medium;College
5105;5105;Medium;Low;Postgraduate
5106;5106;Medium;Medium;High School
5107;5107;Low;Medium;College
5108;5108;Medium;Medium;Postgraduate
5109;5109;High;Medium;Postgraduate
5110;5110;Medium;Low;College
5111;5111;Medium;Medium;High School
5112;5112;Low;Low;College
5113;5113;Low;Medium;College
5114;5114;Medium;High;High School
5115;5115;High;Low;High School
5116;5116;High;Low;High School
5117;5117;Medium;Low;Postgraduate
5118;5118;Medium;High;Postgraduate
5119;5119;Medium;Medium;College
5120;5120;Medium;Low;High School
5121;5121;Medium;Low;High School
5122;5122;High;Medium;High School
5123;5123;Low;Medium;High School
5124;5124;High;Low;High School
5125;5125;Low;Medium;High School
5126;5126;Medium;High;High School
5127;5127;High;Medium;High School
5128;5128;Medium;Low;High School
5129;5129;Low;High;Postgraduate
5130;5130;Medium;Low;High School
5131;5131;Medium;Medium;College
5132;5132;Low;Medium;High School
5133;5133;Medium;Medium;College
5134;5134;Medium;Medium;High School
5135;5135;High;Medium;High School
5136;5136;Low;Low;High School
5137;5137;Medium;Medium;College
5138;5138;Medium;Low;High School
5139;5139;Medium;Medium;College
5140;5140;Medium;Low;College
5141;5141;Medium;Low;High School
5142;5142;Medium;Medium;Postgraduate
5143;5143;Low;Low;High School
5144;5144;High;High;High School
5145;5145;High;Low;High School
5146;5146;Low;Low;High School
5147;5147;Medium;Medium;High School
5148;5148;Medium;Low;High School
5149;5149;Low;High;High School
5150;5150;Medium;Low;High School
5151;5151;High;Medium;High School
5152;5152;Medium;Low;High School
5153;5153;High;Low;Postgraduate
5154;5154;Medium;Medium;Postgraduate
5155;5155;Low;Medium;High School
5156;5156;Low;Low;Postgraduate
5157;5157;High;High;High School
5158;5158;Medium;Low;College
5159;5159;Low;Medium;High School
5160;5160;Medium;Medium;Postgraduate
5161;5161;High;Low;College
5162;5162;High;Medium;College
5163;5163;Medium;Low;Postgraduate
5164;5164;Medium;High;High School
5165;5165;High;High;High School
5166;5166;High;Medium;High School
5167;5167;Medium;Medium;High School
5168;5168;High;High;College
5169;5169;Low;Medium;College
5170;5170;Low;Low;High School
5171;5171;Low;Low;College
5172;5172;Low;Medium;Postgraduate
5173;5173;High;Low;High School
5174;5174;Medium;High;High School
5175;5175;Medium;Medium;College
5176;5176;High;High;
5177;5177;High;Low;College
5178;5178;Low;Medium;Postgraduate
5179;5179;Medium;Medium;High School
5180;5180;High;Medium;High School
5181;5181;High;High;College
5182;5182;High;Medium;College
5183;5183;Low;Medium;College
5184;5184;Medium;Medium;College
5185;5185;High;Medium;Postgraduate
5186;5186;High;Medium;High School
5187;5187;Medium;Low;College
5188;5188;Low;Low;High School
5189;5189;High;High;College
5190;5190;Medium;Low;Postgraduate
5191;5191;Medium;Low;Postgraduate
5192;5192;Medium;Low;College
5193;5193;Medium;Medium;High School
5194;5194;Medium;High;College
5195;5195;Medium;High;High School
5196;5196;Low;Medium;College
5197;5197;High;High;Postgraduate
5198;5198;High;Medium;Postgraduate
5199;5199;High;Low;High School
5200;5200;High;Low;College
5201;5201;Medium;Low;Postgraduate
5202;5202;Medium;High;College
5203;5203;Low;High;Postgraduate
5204;5204;Low;Low;High School
5205;5205;Medium;Medium;College
5206;5206;Medium;High;High School
5207;5207;High;High;High School
5208;5208;Medium;Medium;High School
5209;5209;Medium;Medium;High School
5210;5210;Medium;High;High School
5211;5211;Low;Low;Postgraduate
5212;5212;High;High;High School
5213;5213;Medium;Low;High School
5214;5214;Medium;High;College
5215;5215;High;Low;High School
5216;5216;Medium;High;College
5217;5217;Medium;Low;High School
5218;5218;Medium;High;High School
5219;5219;High;Low;College
5220;5220;Low;Low;Postgraduate
5221;5221;High;High;Postgraduate
5222;5222;High;Medium;High School
5223;5223;Medium;High;College
5224;5224;Medium;Medium;College
5225;5225;High;Low;College
5226;5226;Medium;Low;High School
5227;5227;High;High;High School
5228;5228;Medium;Low;High School
5229;5229;Medium;Medium;High School
5230;5230;Medium;Medium;Postgraduate
5231;5231;Medium;Medium;College
5232;5232;Low;High;High School
5233;5233;High;Medium;Postgraduate
5234;5234;Medium;Medium;Postgraduate
5235;5235;High;High;High School
5236;5236;Low;Low;High School
5237;5237;Medium;Low;High School
5238;5238;High;Medium;
5239;5239;High;High;College
5240;5240;High;Medium;High School
5241;5241;High;High;Postgraduate
5242;5242;Medium;High;Postgraduate
5243;5243;High;High;High School
5244;5244;Low;Low;College
5245;5245;Low;Low;High School
5246;5246;Low;Low;High School
5247;5247;High;Low;Postgraduate
5248;5248;Low;Medium;High School
5249;5249;Low;Medium;College
5250;5250;Medium;Medium;College
5251;5251;Medium;Medium;College
5252;5252;High;Low;Postgraduate
5253;5253;Medium;Low;Postgraduate
5254;5254;Medium;Low;Postgraduate
5255;5255;Low;Medium;College
5256;5256;Medium;Medium;High School
5257;5257;Low;High;
5258;5258;Medium;Low;Postgraduate
5259;5259;Medium;Low;High School
5260;5260;Medium;Low;High School
5261;5261;High;Low;High School
5262;5262;High;Low;College
5263;5263;Low;Low;College
5264;5264;Low;Medium;High School
5265;5265;High;Low;Postgraduate
5266;5266;Low;Medium;College
5267;5267;Medium;Medium;High School
5268;5268;Medium;Low;Postgraduate
5269;5269;High;Medium;College
5270;5270;Medium;Low;High School
5271;5271;Low;High;High School
5272;5272;Low;Low;
5273;5273;Low;Medium;College
5274;5274;Medium;Low;Postgraduate
5275;5275;Medium;Low;High School
5276;5276;High;High;College
5277;5277;Medium;Medium;High School
5278;5278;Medium;Medium;Postgraduate
5279;5279;Medium;Medium;Postgraduate
5280;5280;Low;Medium;College
5281;5281;High;Medium;High School
5282;5282;Low;Medium;College
5283;5283;Medium;Medium;High School
5284;5284;Low;Medium;College
5285;5285;Medium;Medium;High School
5286;5286;High;Medium;College
5287;5287;Low;Medium;Postgraduate
5288;5288;Medium;Low;High School
5289;5289;Low;Medium;Postgraduate
5290;5290;High;Medium;High School
5291;5291;Medium;Low;College
5292;5292;Medium;Medium;High School
5293;5293;Medium;High;High School
5294;5294;High;Medium;College
5295;5295;Medium;Low;High School
5296;5296;Medium;Medium;High School
5297;5297;Medium;Low;High School
5298;5298;Medium;Medium;High School
5299;5299;Low;Medium;High School
5300;5300;Medium;Medium;College
5301;5301;Low;Low;Postgraduate
5302;5302;Medium;High;Postgraduate
5303;5303;Medium;Low;High School
5304;5304;Low;Low;College
5305;5305;Medium;High;College
5306;5306;High;Low;High School
5307;5307;Medium;Medium;Postgraduate
5308;5308;Medium;Medium;College
5309;5309;High;Low;High School
5310;5310;Medium;Low;Postgraduate
5311;5311;Low;Medium;High School
5312;5312;Medium;Low;High School
5313;5313;Medium;Low;College
5314;5314;Medium;Medium;College
5315;5315;Medium;Medium;College
5316;5316;Medium;Low;High School
5317;5317;High;Low;High School
5318;5318;Medium;Low;High School
5319;5319;High;Medium;High School
5320;5320;High;Low;Postgraduate
5321;5321;Medium;Low;High School
5322;5322;High;High;High School
5323;5323;Medium;Low;Postgraduate
5324;5324;Medium;Low;High School
5325;5325;High;Medium;High School
5326;5326;Low;Low;High School
5327;5327;Medium;Low;High School
5328;5328;Medium;Low;High School
5329;5329;Medium;Low;College
5330;5330;Medium;Low;High School
5331;5331;Low;Low;High School
5332;5332;Low;Medium;High School
5333;5333;Medium;Low;High School
5334;5334;Medium;Medium;College
5335;5335;Medium;Medium;High School
5336;5336;Medium;High;High School
5337;5337;Medium;Medium;High School
5338;5338;Medium;High;College
5339;5339;High;Medium;High School
5340;5340;Low;Medium;College
5341;5341;Low;Medium;Postgraduate
5342;5342;High;Medium;College
5343;5343;Medium;Medium;College
5344;5344;Medium;Low;High School
5345;5345;Medium;Low;College
5346;5346;Medium;High;
5347;5347;Medium;Low;College
5348;5348;High;Medium;High School
5349;5349;Medium;High;College
5350;5350;Medium;Low;College
5351;5351;High;Medium;College
5352;5352;Medium;High;College
5353;5353;Medium;Medium;College
5354;5354;Medium;Medium;Postgraduate
5355;5355;Medium;Low;College
5356;5356;High;Medium;High School
5357;5357;Low;Medium;High School
5358;5358;High;High;College
5359;5359;Medium;High;High School
5360;5360;High;Medium;High School
5361;5361;Low;Medium;High School
5362;5362;High;Medium;High School
5363;5363;Low;Low;High School
5364;5364;High;Medium;High School
5365;5365;Medium;Medium;Postgraduate
5366;5366;Medium;Low;College
5367;5367;Medium;High;Postgraduate
5368;5368;Low;Medium;High School
5369;5369;Medium;Medium;High School
5370;5370;Medium;High;Postgraduate
5371;5371;Medium;Low;College
5372;5372;High;Low;College
5373;5373;Low;Low;College
5374;5374;Medium;Low;Postgraduate
5375;5375;Medium;High;College
5376;5376;Medium;Medium;High School
5377;5377;High;Medium;College
5378;5378;Medium;Medium;College
5379;5379;Low;Low;High School
5380;5380;Low;Medium;High School
5381;5381;Medium;Low;College
5382;5382;Medium;Low;Postgraduate
5383;5383;Low;Medium;High School
5384;5384;Low;High;College
5385;5385;Medium;Medium;High School
5386;5386;Medium;Medium;College
5387;5387;Low;High;College
5388;5388;Medium;Low;Postgraduate
5389;5389;High;Medium;Postgraduate
5390;5390;High;Low;High School
5391;5391;High;High;High School
5392;5392;High;Low;College
5393;5393;Medium;Medium;College
5394;5394;Low;Low;College
5395;5395;Medium;Low;High School
5396;5396;Medium;Low;College
5397;5397;High;Low;Postgraduate
5398;5398;Medium;High;High School
5399;5399;Medium;Medium;High School
5400;5400;Medium;High;Postgraduate
5401;5401;Medium;Low;High School
5402;5402;Medium;High;High School
5403;5403;Medium;Medium;Postgraduate
5404;5404;High;High;College
5405;5405;Medium;Medium;High School
5406;5406;Medium;Medium;High School
5407;5407;Medium;High;College
5408;5408;Medium;Low;Postgraduate
5409;5409;Medium;Medium;High School
5410;5410;Medium;Medium;Postgraduate
5411;5411;Medium;Medium;High School
5412;5412;Low;Low;Postgraduate
5413;5413;Medium;Medium;College
5414;5414;Medium;Low;Postgraduate
5415;5415;High;High;High School
5416;5416;Low;High;Postgraduate
5417;5417;Low;Medium;College
5418;5418;High;High;High School
5419;5419;Low;Low;High School
5420;5420;Low;Low;Postgraduate
5421;5421;Low;Medium;High School
5422;5422;High;Medium;College
5423;5423;High;Low;High School
5424;5424;Medium;High;College
5425;5425;Medium;Low;High School
5426;5426;Medium;High;High School
5427;5427;High;Low;Postgraduate
5428;5428;Low;Low;High School
5429;5429;High;Medium;College
5430;5430;Low;Low;High School
5431;5431;Medium;High;College
5432;5432;Low;Medium;High School
5433;5433;High;Medium;College
5434;5434;Medium;Medium;College
5435;5435;Medium;Medium;High School
5436;5436;Medium;High;Postgraduate
5437;5437;Medium;Low;College
5438;5438;High;Medium;High School
5439;5439;Medium;High;College
5440;5440;Medium;Low;College
5441;5441;Low;Low;Postgraduate
5442;5442;Medium;High;High School
5443;5443;High;High;High School
5444;5444;Medium;Low;High School
5445;5445;High;Medium;Postgraduate
5446;5446;Medium;Medium;College
5447;5447;Medium;Medium;Postgraduate
5448;5448;Medium;High;High School
5449;5449;High;Medium;High School
5450;5450;Medium;Low;High School
5451;5451;Medium;High;High School
5452;5452;High;Low;High School
5453;5453;High;Medium;High School
5454;5454;Medium;Medium;College
5455;5455;Medium;High;High School
5456;5456;Medium;High;College
5457;5457;Medium;High;High School
5458;5458;Medium;Medium;Postgraduate
5459;5459;High;Medium;College
5460;5460;Low;Low;High School
5461;5461;Medium;Low;College
5462;5462;High;Low;High School
5463;5463;Low;Medium;Postgraduate
5464;5464;Medium;Medium;High School
5465;5465;High;Low;College
5466;5466;High;Low;College
5467;5467;Medium;Medium;High School
5468;5468;Low;High;High School
5469;5469;Low;Low;College
5470;5470;Medium;Medium;High School
5471;5471;Low;Low;High School
5472;5472;Low;Low;Postgraduate
5473;5473;High;High;High School
5474;5474;High;Low;High School
5475;5475;High;Low;Postgraduate
5476;5476;Low;Low;College
5477;5477;Low;Medium;High School
5478;5478;High;Low;High School
5479;5479;High;Low;
5480;5480;High;High;College
5481;5481;High;Low;Postgraduate
5482;5482;High;High;College
5483;5483;Medium;Low;High School
5484;5484;Medium;Low;College
5485;5485;Medium;Medium;College
5486;5486;Medium;Low;High School
5487;5487;Medium;Low;Postgraduate
5488;5488;High;Medium;College
5489;5489;Low;Low;College
5490;5490;High;High;Postgraduate
5491;5491;Low;Low;High School
5492;5492;Medium;Medium;Postgraduate
5493;5493;High;Low;High School
5494;5494;Low;Low;College
5495;5495;Medium;High;High School
5496;5496;Low;Medium;High School
5497;5497;High;High;High School
5498;5498;High;Low;High School
5499;5499;High;Low;High School
5500;5500;High;Medium;High School
5501;5501;High;Medium;High School
5502;5502;Low;Low;High School
5503;5503;Medium;Low;High School
5504;5504;Medium;Low;College
5505;5505;Medium;Medium;High School
5506;5506;High;Low;Postgraduate
5507;5507;Medium;Low;Postgraduate
5508;5508;Low;Low;College
5509;5509;Medium;Low;High School
5510;5510;Low;Medium;Postgraduate
5511;5511;Medium;Medium;Postgraduate
5512;5512;Medium;Low;High School
5513;5513;High;Low;Postgraduate
5514;5514;Low;Medium;High School
5515;5515;High;Low;High School
5516;5516;Low;Low;College
5517;5517;Medium;Low;High School
5518;5518;Medium;Low;High School
5519;5519;Low;Low;College
5520;5520;Low;Low;College
5521;5521;Low;Medium;College
5522;5522;Medium;Low;College
5523;5523;High;Low;College
5524;5524;Medium;Low;High School
5525;5525;Medium;Low;College
5526;5526;Medium;High;High School
5527;5527;Low;Low;College
5528;5528;Low;Medium;Postgraduate
5529;5529;High;Medium;College
5530;5530;Low;Low;College
5531;5531;High;Medium;High School
5532;5532;Low;Medium;High School
5533;5533;Medium;Medium;
5534;5534;High;Low;Postgraduate
5535;5535;Medium;High;College
5536;5536;High;Low;College
5537;5537;Medium;Low;College
5538;5538;Medium;Medium;High School
5539;5539;Medium;Low;High School
5540;5540;High;Medium;College
5541;5541;Medium;Medium;High School
5542;5542;Medium;Low;High School
5543;5543;High;Low;High School
5544;5544;Medium;Medium;High School
5545;5545;Medium;Medium;Postgraduate
5546;5546;High;Low;High School
5547;5547;Medium;Medium;Postgraduate
5548;5548;Medium;Medium;College
5549;5549;High;Medium;High School
5550;5550;Medium;Low;High School
5551;5551;Medium;Medium;High School
5552;5552;Medium;Low;High School
5553;5553;High;Medium;High School
5554;5554;Low;Low;Postgraduate
5555;5555;Medium;Low;High School
5556;5556;Medium;Medium;High School
5557;5557;Medium;Low;Postgraduate
5558;5558;Medium;Low;College
5559;5559;Medium;Medium;High School
5560;5560;Medium;Low;High School
5561;5561;Medium;Low;Postgraduate
5562;5562;Medium;Medium;Postgraduate
5563;5563;Medium;Low;Postgraduate
5564;5564;Low;Low;High School
5565;5565;Low;Low;High School
5566;5566;Medium;Low;Postgraduate
5567;5567;Medium;Medium;Postgraduate
5568;5568;Low;High;High School
5569;5569;Medium;Medium;College
5570;5570;High;Low;College
5571;5571;Low;Medium;Postgraduate
5572;5572;Medium;Low;College
5573;5573;High;High;High School
5574;5574;Low;Medium;College
5575;5575;High;High;High School
5576;5576;High;Medium;High School
5577;5577;Low;High;High School
5578;5578;High;Low;Postgraduate
5579;5579;Medium;High;High School
5580;5580;Low;Low;College
5581;5581;Medium;High;Postgraduate
5582;5582;Low;Low;High School
5583;5583;Medium;Medium;College
5584;5584;Low;Medium;High School
5585;5585;High;Medium;Postgraduate
5586;5586;Medium;Medium;Postgraduate
5587;5587;Medium;Low;High School
5588;5588;Low;Low;High School
5589;5589;Medium;Medium;High School
5590;5590;Low;High;Postgraduate
5591;5591;High;Medium;High School
5592;5592;Low;Medium;College
5593;5593;Medium;Medium;
5594;5594;Medium;Medium;Postgraduate
5595;5595;Medium;High;High School
5596;5596;Medium;Low;Postgraduate
5597;5597;Medium;Low;High School
5598;5598;Medium;Low;High School
5599;5599;Medium;Medium;High School
5600;5600;High;Low;College
5601;5601;High;High;Postgraduate
5602;5602;Medium;Low;High School
5603;5603;High;Medium;High School
5604;5604;High;Low;High School
5605;5605;Medium;Medium;Postgraduate
5606;5606;Low;Low;High School
5607;5607;Medium;Low;High School
5608;5608;Medium;Medium;College
5609;5609;Medium;Medium;High School
5610;5610;Medium;High;College
5611;5611;Medium;Low;High School
5612;5612;Medium;Medium;High School
5613;5613;Medium;Low;High School
5614;5614;Low;Low;College
5615;5615;Low;Medium;College
5616;5616;Medium;Medium;High School
5617;5617;Medium;Low;High School
5618;5618;High;High;High School
5619;5619;Low;Low;Postgraduate
5620;5620;Low;Medium;High School
5621;5621;Medium;Low;College
5622;5622;Medium;High;High School
5623;5623;Medium;Low;College
5624;5624;Medium;Low;High School
5625;5625;Low;High;High School
5626;5626;Low;Low;College
5627;5627;Low;High;College
5628;5628;Medium;Medium;High School
5629;5629;High;Low;High School
5630;5630;Medium;Low;Postgraduate
5631;5631;Low;Medium;High School
5632;5632;High;Low;High School
5633;5633;High;Medium;High School
5634;5634;Low;Low;High School
5635;5635;Medium;High;Postgraduate
5636;5636;Low;Low;
5637;5637;Low;Low;Postgraduate
5638;5638;Medium;Medium;High School
5639;5639;High;High;High School
5640;5640;Medium;Low;College
5641;5641;High;High;High School
5642;5642;Medium;Low;High School
5643;5643;High;Low;High School
5644;5644;Medium;Low;High School
5645;5645;Low;Medium;College
5646;5646;High;Low;Postgraduate
5647;5647;Medium;High;College
5648;5648;Medium;Medium;College
5649;5649;Medium;High;College
5650;5650;Medium;Low;Postgraduate
5651;5651;Medium;High;High School
5652;5652;Medium;Medium;High School
5653;5653;High;Medium;College
5654;5654;Medium;Medium;High School
5655;5655;Medium;High;High School
5656;5656;Low;Low;Postgraduate
5657;5657;High;Low;High School
5658;5658;Medium;Low;High School
5659;5659;Low;High;High School
5660;5660;Medium;Low;College
5661;5661;Medium;High;Postgraduate
5662;5662;Medium;Low;High School
5663;5663;Medium;Medium;High School
5664;5664;Medium;Medium;College
5665;5665;Medium;High;High School
5666;5666;High;Medium;High School
5667;5667;Low;Low;High School
5668;5668;Medium;Medium;High School
5669;5669;Medium;Medium;High School
5670;5670;Medium;Low;High School
5671;5671;Low;Medium;High School
5672;5672;Medium;High;College
5673;5673;Low;Low;High School
5674;5674;Medium;High;High School
5675;5675;Medium;Low;Postgraduate
5676;5676;Low;Medium;High School
5677;5677;Medium;Low;College
5678;5678;Medium;Medium;Postgraduate
5679;5679;High;Medium;High School
5680;5680;Low;Low;College
5681;5681;Medium;Medium;Postgraduate
5682;5682;High;Low;High School
5683;5683;High;Low;College
5684;5684;Medium;Medium;College
5685;5685;Medium;Medium;High School
5686;5686;High;Low;High School
5687;5687;High;High;High School
5688;5688;High;Low;College
5689;5689;Low;Low;High School
5690;5690;Low;Low;Postgraduate
5691;5691;Medium;Low;Postgraduate
5692;5692;High;Low;High School
5693;5693;High;High;High School
5694;5694;High;Low;High School
5695;5695;Medium;Low;High School
5696;5696;Medium;Medium;Postgraduate
5697;5697;Medium;Medium;College
5698;5698;High;Medium;College
5699;5699;Medium;Medium;College
5700;5700;High;Medium;Postgraduate
5701;5701;Medium;High;College
5702;5702;Low;Low;College
5703;5703;High;Medium;College
5704;5704;Low;High;College
5705;5705;Medium;High;Postgraduate
5706;5706;High;Low;High School
5707;5707;Medium;High;High School
5708;5708;High;Medium;High School
5709;5709;Medium;Medium;Postgraduate
5710;5710;High;Low;High School
5711;5711;Low;Medium;Postgraduate
5712;5712;Medium;Low;College
5713;5713;Medium;Medium;High School
5714;5714;Medium;Medium;High School
5715;5715;Medium;Low;High School
5716;5716;High;Low;High School
5717;5717;High;Low;Postgraduate
5718;5718;High;Medium;College
5719;5719;Medium;Medium;High School
5720;5720;Medium;Medium;High School
5721;5721;Medium;High;College
5722;5722;High;Medium;Postgraduate
5723;5723;Low;Medium;College
5724;5724;Medium;Medium;Postgraduate
5725;5725;Medium;Medium;High School
5726;5726;Medium;High;Postgraduate
5727;5727;High;High;High School
5728;5728;Medium;Medium;High School
5729;5729;High;Medium;College
5730;5730;Medium;Medium;Postgraduate
5731;5731;High;Medium;High School
5732;5732;Medium;Low;College
5733;5733;Medium;High;Postgraduate
5734;5734;Medium;Medium;College
5735;5735;Medium;High;College
5736;5736;Medium;Medium;College
5737;5737;Medium;Low;High School
5738;5738;Low;Low;College
5739;5739;Medium;Low;High School
5740;5740;Medium;Low;Postgraduate
5741;5741;Medium;High;High School
5742;5742;High;Medium;High School
5743;5743;High;High;College
5744;5744;Medium;Low;High School
5745;5745;Medium;Low;College
5746;5746;Low;Medium;High School
5747;5747;Medium;High;College
5748;5748;High;Low;High School
5749;5749;Medium;Medium;College
5750;5750;Low;Low;High School
5751;5751;Medium;Low;High School
5752;5752;High;Medium;College
5753;5753;Medium;Low;High School
5754;5754;High;Low;High School
5755;5755;High;Low;High School
5756;5756;Low;Medium;College
5757;5757;Low;Medium;College
5758;5758;Medium;Medium;High School
5759;5759;Medium;Medium;College
5760;5760;Medium;Low;College
5761;5761;Low;Low;High School
5762;5762;Low;Low;High School
5763;5763;Low;Medium;College
5764;5764;High;High;High School
5765;5765;High;Low;High School
5766;5766;Low;Low;High School
5767;5767;Medium;Low;Postgraduate
5768;5768;Low;High;High School
5769;5769;High;Low;College
5770;5770;High;Medium;High School
5771;5771;Medium;Low;High School
5772;5772;Medium;Medium;Postgraduate
5773;5773;Medium;Low;High School
5774;5774;Medium;High;High School
5775;5775;Medium;Low;College
5776;5776;Medium;Medium;High School
5777;5777;High;Medium;High School
5778;5778;Low;Medium;High School
5779;5779;High;High;High School
5780;5780;Medium;Medium;College
5781;5781;Medium;Low;College
5782;5782;High;Medium;High School
5783;5783;High;Medium;College
5784;5784;High;Low;Postgraduate
5785;5785;High;Low;High School
5786;5786;High;High;High School
5787;5787;Medium;Medium;College
5788;5788;High;Low;High School
5789;5789;High;Medium;Postgraduate
5790;5790;Medium;Medium;High School
5791;5791;Medium;Low;High School
5792;5792;High;Medium;High School
5793;5793;High;High;College
5794;5794;Medium;Medium;Postgraduate
5795;5795;High;Low;High School
5796;5796;High;Low;College
5797;5797;Medium;Low;College
5798;5798;High;Low;High School
5799;5799;Low;Low;Postgraduate
5800;5800;Low;High;High School
5801;5801;Medium;Low;College
5802;5802;High;Low;College
5803;5803;Low;Low;College
5804;5804;High;Medium;High School
5805;5805;Medium;Low;High School
5806;5806;High;Medium;Postgraduate
5807;5807;High;Low;Postgraduate
5808;5808;High;Low;High School
5809;5809;High;Low;College
5810;5810;High;Medium;Postgraduate
5811;5811;Low;Low;College
5812;5812;Medium;Low;High School
5813;5813;Medium;Low;College
5814;5814;High;High;Postgraduate
5815;5815;Low;Medium;Postgraduate
5816;5816;Low;High;Postgraduate
5817;5817;High;High;College
5818;5818;High;Medium;High School
5819;5819;High;Medium;Postgraduate
5820;5820;Low;High;Postgraduate
5821;5821;Medium;High;High School
5822;5822;Medium;Medium;
5823;5823;Low;High;High School
5824;5824;Medium;Medium;High School
5825;5825;Medium;Low;Postgraduate
5826;5826;Low;Low;High School
5827;5827;Medium;Medium;College
5828;5828;Medium;High;Postgraduate
5829;5829;Low;High;College
5830;5830;High;Low;Postgraduate
5831;5831;High;Medium;High School
5832;5832;High;Medium;College
5833;5833;Medium;Low;College
5834;5834;High;Medium;Postgraduate
5835;5835;High;Medium;Postgraduate
5836;5836;Medium;High;High School
5837;5837;Medium;Low;High School
5838;5838;Low;Low;Postgraduate
5839;5839;High;Medium;College
5840;5840;Medium;Low;High School
5841;5841;High;Low;High School
5842;5842;Medium;High;High School
5843;5843;High;Low;High School
5844;5844;High;High;College
5845;5845;High;Low;Postgraduate
5846;5846;Medium;Medium;College
5847;5847;Low;Low;Postgraduate
5848;5848;High;Medium;Postgraduate
5849;5849;High;Low;Postgraduate
5850;5850;Medium;Medium;Postgraduate
5851;5851;High;Low;College
5852;5852;Medium;Medium;High School
5853;5853;Low;Medium;High School
5854;5854;Medium;Low;College
5855;5855;High;Low;High School
5856;5856;Medium;Low;High School
5857;5857;High;Medium;Postgraduate
5858;5858;Low;Medium;College
5859;5859;High;Medium;College
5860;5860;High;Low;College
5861;5861;Medium;High;High School
5862;5862;Medium;Medium;College
5863;5863;Medium;Low;College
5864;5864;High;Low;College
5865;5865;Low;Low;College
5866;5866;Medium;High;High School
5867;5867;Low;Medium;College
5868;5868;Medium;Low;College
5869;5869;Medium;Medium;College
5870;5870;High;Medium;High School
5871;5871;Medium;Medium;High School
5872;5872;Medium;High;College
5873;5873;High;Medium;College
5874;5874;Medium;Low;High School
5875;5875;Medium;Low;High School
5876;5876;High;High;High School
5877;5877;Medium;Low;College
5878;5878;Low;Medium;College
5879;5879;Medium;Low;College
5880;5880;Medium;High;College
5881;5881;Medium;Low;Postgraduate
5882;5882;High;Low;Postgraduate
5883;5883;Medium;Medium;College
5884;5884;High;Medium;High School
5885;5885;Low;Low;High School
5886;5886;High;Medium;Postgraduate
5887;5887;High;High;College
5888;5888;High;Low;High School
5889;5889;Medium;Low;High School
5890;5890;Medium;Medium;High School
5891;5891;Medium;Low;College
5892;5892;High;Low;High School
5893;5893;High;Medium;High School
5894;5894;Low;Medium;High School
5895;5895;High;Low;College
5896;5896;High;Low;High School
5897;5897;Medium;Medium;High School
5898;5898;Low;High;High School
5899;5899;High;Medium;High School
5900;5900;Medium;Low;High School
5901;5901;High;High;High School
5902;5902;High;Medium;College
5903;5903;Low;Low;College
5904;5904;Medium;Medium;High School
5905;5905;Medium;High;High School
5906;5906;High;Medium;Postgraduate
5907;5907;Medium;Medium;High School
5908;5908;Medium;Low;Postgraduate
5909;5909;High;Low;Postgraduate
5910;5910;Low;Medium;High School
5911;5911;Medium;Medium;College
5912;5912;Medium;Medium;College
5913;5913;Medium;Low;High School
5914;5914;Medium;Medium;College
5915;5915;Medium;Low;High School
5916;5916;High;Low;College
5917;5917;Low;Medium;High School
5918;5918;Medium;Medium;College
5919;5919;Medium;High;College
5920;5920;Medium;Low;College
5921;5921;Medium;Medium;High School
5922;5922;Low;Low;College
5923;5923;High;Low;College
5924;5924;Medium;Medium;High School
5925;5925;Medium;Medium;Postgraduate
5926;5926;Medium;Low;High School
5927;5927;Medium;Medium;High School
5928;5928;Low;High;High School
5929;5929;Low;Medium;Postgraduate
5930;5930;Low;High;High School
